QueryId System Rank Precision Recall
1 Lucene_default 72 0.04 0.6
1 Lucene_default 73 0.04 0.6
1 Lucene_default 74 0.04 0.6
1 Lucene_default 75 0.04 0.6
1 Lucene_default 76 0.03 0.6
1 Lucene_default 77 0.03 0.6
1 Lucene_default 78 0.03 0.6
1 Lucene_default 79 0.03 0.6
1 Lucene_default 80 0.05 0.8
1 Lucene_default 81 0.04 0.8
1 Lucene_default 82 0.04 0.8
1 Lucene_default 83 0.04 0.8
1 Lucene_default 84 0.04 0.8
1 Lucene_default 85 0.04 0.8
1 Lucene_default 86 0.04 0.8
1 Lucene_default 87 0.04 0.8
1 Lucene_default 88 0.04 0.8
1 Lucene_default 89 0.04 0.8
1 Lucene_default 90 0.04 0.8
1 Lucene_default 91 0.04 0.8
1 Lucene_default 92 0.04 0.8
1 Lucene_default 93 0.04 0.8
1 Lucene_default 94 0.04 0.8
1 Lucene_default 95 0.04 0.8
1 Lucene_default 96 0.04 0.8
1 Lucene_default 97 0.04 0.8
1 Lucene_default 98 0.04 0.8
1 Lucene_default 99 0.04 0.8
1 Lucene_default 100 0.04 0.8
2 Lucene_default 1 1 0.33
2 Lucene_default 2 1 0.66
2 Lucene_default 3 0.66 0.66
2 Lucene_default 4 0.5 0.66
2 Lucene_default 5 0.6 1
2 Lucene_default 6 0.5 1
2 Lucene_default 7 0.42 1
2 Lucene_default 8 0.37 1
2 Lucene_default 9 0.33 1
2 Lucene_default 10 0.3 1
2 Lucene_default 11 0.27 1
2 Lucene_default 12 0.25 1
2 Lucene_default 13 0.23 1
2 Lucene_default 14 0.21 1
2 Lucene_default 15 0.2 1
2 Lucene_default 16 0.18 1
2 Lucene_default 17 0.17 1
2 Lucene_default 18 0.16 1
2 Lucene_default 19 0.15 1
2 Lucene_default 20 0.15 1
2 Lucene_default 21 0.14 1
2 Lucene_default 22 0.13 1
2 Lucene_default 23 0.13 1
2 Lucene_default 24 0.12 1
2 Lucene_default 25 0.12 1
2 Lucene_default 26 0.11 1
2 Lucene_default 27 0.11 1
2 Lucene_default 28 0.1 1
2 Lucene_default 29 0.1 1
2 Lucene_default 30 0.1 1
2 Lucene_default 31 0.09 1
2 Lucene_default 32 0.09 1
2 Lucene_default 33 0.09 1
2 Lucene_default 34 0.08 1
2 Lucene_default 35 0.08 1
2 Lucene_default 36 0.08 1
2 Lucene_default 37 0.08 1
2 Lucene_default 38 0.07 1
2 Lucene_default 39 0.07 1
2 Lucene_default 40 0.07 1
2 Lucene_default 41 0.07 1
2 Lucene_default 42 0.07 1
2 Lucene_default 43 0.06 1
2 Lucene_default 44 0.06 1
2 Lucene_default 45 0.06 1
2 Lucene_default 46 0.06 1
2 Lucene_default 47 0.06 1
2 Lucene_default 48 0.06 1
2 Lucene_default 49 0.06 1
2 Lucene_default 50 0.06 1
2 Lucene_default 51 0.05 1
2 Lucene_default 52 0.05 1
2 Lucene_default 53 0.05 1
2 Lucene_default 54 0.05 1
2 Lucene_default 55 0.05 1
2 Lucene_default 56 0.05 1
2 Lucene_default 57 0.05 1
2 Lucene_default 58 0.05 1
2 Lucene_default 59 0.05 1
2 Lucene_default 60 0.05 1
2 Lucene_default 61 0.04 1
2 Lucene_default 62 0.04 1
2 Lucene_default 63 0.04 1
2 Lucene_default 64 0.04 1
2 Lucene_default 65 0.04 1
2 Lucene_default 66 0.04 1
2 Lucene_default 67 0.04 1
2 Lucene_default 68 0.04 1
2 Lucene_default 69 0.04 1
2 Lucene_default 70 0.04 1
2 Lucene_default 71 0.04 1
2 Lucene_default 72 0.04 1
2 Lucene_default 73 0.04 1
2 Lucene_default 74 0.04 1
2 Lucene_default 75 0.04 1
2 Lucene_default 76 0.03 1
2 Lucene_default 77 0.03 1
2 Lucene_default 78 0.03 1
2 Lucene_default 79 0.03 1
2 Lucene_default 80 0.03 1
2 Lucene_default 81 0.03 1
2 Lucene_default 82 0.03 1
2 Lucene_default 83 0.03 1
2 Lucene_default 84 0.03 1
2 Lucene_default 85 0.03 1
2 Lucene_default 86 0.03 1
2 Lucene_default 87 0.03 1
2 Lucene_default 88 0.03 1
2 Lucene_default 89 0.03 1
2 Lucene_default 90 0.03 1
2 Lucene_default 91 0.03 1
2 Lucene_default 92 0.03 1
2 Lucene_default 93 0.03 1
2 Lucene_default 94 0.03 1
2 Lucene_default 95 0.03 1
2 Lucene_default 96 0.03 1
2 Lucene_default 97 0.03 1
2 Lucene_default 98 0.03 1
2 Lucene_default 99 0.03 1
2 Lucene_default 100 0.03 1
3 Lucene_default 1 0 0
3 Lucene_default 2 0 0
3 Lucene_default 3 0 0
3 Lucene_default 4 0 0
3 Lucene_default 5 0 0
3 Lucene_default 6 0 0
3 Lucene_default 7 0 0
3 Lucene_default 8 0 0
3 Lucene_default 9 0 0
3 Lucene_default 10 0 0
3 Lucene_default 11 0 0
3 Lucene_default 12 0 0
3 Lucene_default 13 0 0
3 Lucene_default 14 0 0
3 Lucene_default 15 0 0
3 Lucene_default 16 0 0
3 Lucene_default 17 0 0
3 Lucene_default 18 0 0
3 Lucene_default 19 0 0
3 Lucene_default 20 0 0
3 Lucene_default 21 0 0
3 Lucene_default 22 0 0
3 Lucene_default 23 0 0
3 Lucene_default 24 0 0
3 Lucene_default 25 0 0
3 Lucene_default 26 0 0
3 Lucene_default 27 0.03 0.16
3 Lucene_default 28 0.03 0.16
3 Lucene_default 29 0.03 0.16
3 Lucene_default 30 0.03 0.16
3 Lucene_default 31 0.03 0.16
3 Lucene_default 32 0.03 0.16
3 Lucene_default 33 0.03 0.16
3 Lucene_default 34 0.02 0.16
3 Lucene_default 35 0.02 0.16
3 Lucene_default 36 0.02 0.16
3 Lucene_default 37 0.02 0.16
3 Lucene_default 38 0.05 0.33
3 Lucene_default 39 0.05 0.33
3 Lucene_default 40 0.07 0.5
3 Lucene_default 41 0.07 0.5
3 Lucene_default 42 0.07 0.5
3 Lucene_default 43 0.06 0.5
3 Lucene_default 44 0.06 0.5
3 Lucene_default 45 0.06 0.5
3 Lucene_default 46 0.06 0.5
3 Lucene_default 47 0.06 0.5
3 Lucene_default 48 0.06 0.5
3 Lucene_default 49 0.06 0.5
3 Lucene_default 50 0.06 0.5
3 Lucene_default 51 0.05 0.5
3 Lucene_default 52 0.05 0.5
3 Lucene_default 53 0.05 0.5
3 Lucene_default 54 0.05 0.5
3 Lucene_default 55 0.05 0.5
3 Lucene_default 56 0.05 0.5
3 Lucene_default 57 0.05 0.5
3 Lucene_default 58 0.05 0.5
3 Lucene_default 59 0.05 0.5
3 Lucene_default 60 0.05 0.5
3 Lucene_default 61 0.04 0.5
3 Lucene_default 62 0.04 0.5
3 Lucene_default 63 0.04 0.5
3 Lucene_default 64 0.04 0.5
3 Lucene_default 65 0.04 0.5
3 Lucene_default 66 0.04 0.5
3 Lucene_default 67 0.04 0.5
3 Lucene_default 68 0.04 0.5
3 Lucene_default 69 0.04 0.5
3 Lucene_default 70 0.04 0.5
3 Lucene_default 71 0.04 0.5
3 Lucene_default 72 0.04 0.5
3 Lucene_default 73 0.04 0.5
3 Lucene_default 74 0.04 0.5
3 Lucene_default 75 0.04 0.5
3 Lucene_default 76 0.03 0.5
3 Lucene_default 77 0.03 0.5
3 Lucene_default 78 0.03 0.5
3 Lucene_default 79 0.03 0.5
3 Lucene_default 80 0.03 0.5
3 Lucene_default 81 0.03 0.5
3 Lucene_default 82 0.03 0.5
3 Lucene_default 83 0.03 0.5
3 Lucene_default 84 0.03 0.5
3 Lucene_default 85 0.03 0.5
3 Lucene_default 86 0.03 0.5
3 Lucene_default 87 0.03 0.5
3 Lucene_default 88 0.03 0.5
3 Lucene_default 89 0.03 0.5
3 Lucene_default 90 0.03 0.5
3 Lucene_default 91 0.03 0.5
3 Lucene_default 92 0.03 0.5
3 Lucene_default 93 0.03 0.5
3 Lucene_default 94 0.03 0.5
3 Lucene_default 95 0.03 0.5
3 Lucene_default 96 0.03 0.5
3 Lucene_default 97 0.03 0.5
3 Lucene_default 98 0.03 0.5
3 Lucene_default 99 0.03 0.5
3 Lucene_default 100 0.03 0.5
4 Lucene_default 1 0 0
4 Lucene_default 2 0 0
4 Lucene_default 3 0.33 0.08
4 Lucene_default 4 0.25 0.08
4 Lucene_default 5 0.2 0.08
4 Lucene_default 6 0.16 0.08
4 Lucene_default 7 0.28 0.16
4 Lucene_default 8 0.25 0.16
4 Lucene_default 9 0.22 0.16
4 Lucene_default 10 0.2 0.16
4 Lucene_default 11 0.18 0.16
4 Lucene_default 12 0.16 0.16
4 Lucene_default 13 0.15 0.16
4 Lucene_default 14 0.14 0.16
4 Lucene_default 15 0.13 0.16
4 Lucene_default 16 0.12 0.16
4 Lucene_default 17 0.11 0.16
4 Lucene_default 18 0.11 0.16
4 Lucene_default 19 0.1 0.16
4 Lucene_default 20 0.1 0.16
4 Lucene_default 21 0.09 0.16
4 Lucene_default 22 0.09 0.16
4 Lucene_default 23 0.08 0.16
4 Lucene_default 24 0.08 0.16
4 Lucene_default 25 0.08 0.16
4 Lucene_default 26 0.07 0.16
4 Lucene_default 27 0.07 0.16
4 Lucene_default 28 0.07 0.16
4 Lucene_default 29 0.06 0.16
4 Lucene_default 30 0.06 0.16
4 Lucene_default 31 0.06 0.16
4 Lucene_default 32 0.06 0.16
4 Lucene_default 33 0.06 0.16
4 Lucene_default 34 0.05 0.16
4 Lucene_default 35 0.05 0.16
4 Lucene_default 36 0.05 0.16
4 Lucene_default 37 0.05 0.16
4 Lucene_default 38 0.05 0.16
4 Lucene_default 39 0.05 0.16
4 Lucene_default 40 0.05 0.16
4 Lucene_default 41 0.04 0.16
4 Lucene_default 42 0.04 0.16
4 Lucene_default 43 0.04 0.16
4 Lucene_default 44 0.04 0.16
4 Lucene_default 45 0.04 0.16
4 Lucene_default 46 0.04 0.16
4 Lucene_default 47 0.04 0.16
4 Lucene_default 48 0.04 0.16
4 Lucene_default 49 0.04 0.16
4 Lucene_default 50 0.04 0.16
4 Lucene_default 51 0.03 0.16
4 Lucene_default 52 0.03 0.16
4 Lucene_default 53 0.03 0.16
4 Lucene_default 54 0.03 0.16
4 Lucene_default 55 0.03 0.16
4 Lucene_default 56 0.03 0.16
4 Lucene_default 57 0.03 0.16
4 Lucene_default 58 0.03 0.16
4 Lucene_default 59 0.03 0.16
4 Lucene_default 60 0.03 0.16
4 Lucene_default 61 0.03 0.16
4 Lucene_default 62 0.03 0.16
4 Lucene_default 63 0.03 0.16
4 Lucene_default 64 0.03 0.16
4 Lucene_default 65 0.03 0.16
4 Lucene_default 66 0.03 0.16
4 Lucene_default 67 0.02 0.16
4 Lucene_default 68 0.02 0.16
4 Lucene_default 69 0.02 0.16
4 Lucene_default 70 0.02 0.16
4 Lucene_default 71 0.02 0.16
4 Lucene_default 72 0.02 0.16
4 Lucene_default 73 0.02 0.16
4 Lucene_default 74 0.02 0.16
4 Lucene_default 75 0.02 0.16
4 Lucene_default 76 0.02 0.16
4 Lucene_default 77 0.02 0.16
4 Lucene_default 78 0.02 0.16
4 Lucene_default 79 0.02 0.16
4 Lucene_default 80 0.02 0.16
4 Lucene_default 81 0.02 0.16
4 Lucene_default 82 0.02 0.16
4 Lucene_default 83 0.02 0.16
4 Lucene_default 84 0.02 0.16
4 Lucene_default 85 0.02 0.16
4 Lucene_default 86 0.02 0.16
4 Lucene_default 87 0.02 0.16
4 Lucene_default 88 0.02 0.16
4 Lucene_default 89 0.02 0.16
4 Lucene_default 90 0.02 0.16
4 Lucene_default 91 0.02 0.16
4 Lucene_default 92 0.02 0.16
4 Lucene_default 93 0.02 0.16
4 Lucene_default 94 0.02 0.16
4 Lucene_default 95 0.02 0.16
4 Lucene_default 96 0.02 0.16
4 Lucene_default 97 0.03 0.25
4 Lucene_default 98 0.03 0.25
4 Lucene_default 99 0.03 0.25
4 Lucene_default 100 0.03 0.25
5 Lucene_default 1 1 0.12
5 Lucene_default 2 0.5 0.12
5 Lucene_default 3 0.33 0.12
5 Lucene_default 4 0.25 0.12
5 Lucene_default 5 0.2 0.12
5 Lucene_default 6 0.16 0.12
5 Lucene_default 7 0.14 0.12
5 Lucene_default 8 0.12 0.12
5 Lucene_default 9 0.11 0.12
5 Lucene_default 10 0.1 0.12
5 Lucene_default 11 0.09 0.12
5 Lucene_default 12 0.16 0.25
5 Lucene_default 13 0.15 0.25
5 Lucene_default 14 0.14 0.25
5 Lucene_default 15 0.13 0.25
5 Lucene_default 16 0.12 0.25
5 Lucene_default 17 0.17 0.37
5 Lucene_default 18 0.16 0.37
5 Lucene_default 19 0.15 0.37
5 Lucene_default 20 0.15 0.37
5 Lucene_default 21 0.14 0.37
5 Lucene_default 22 0.13 0.37
5 Lucene_default 23 0.13 0.37
5 Lucene_default 24 0.16 0.5
5 Lucene_default 25 0.16 0.5
5 Lucene_default 26 0.15 0.5
5 Lucene_default 27 0.14 0.5
5 Lucene_default 28 0.14 0.5
5 Lucene_default 29 0.13 0.5
5 Lucene_default 30 0.13 0.5
5 Lucene_default 31 0.12 0.5
5 Lucene_default 32 0.12 0.5
5 Lucene_default 33 0.12 0.5
5 Lucene_default 34 0.11 0.5
5 Lucene_default 35 0.11 0.5
5 Lucene_default 36 0.11 0.5
5 Lucene_default 37 0.1 0.5
5 Lucene_default 38 0.1 0.5
5 Lucene_default 39 0.1 0.5
5 Lucene_default 40 0.1 0.5
5 Lucene_default 41 0.09 0.5
5 Lucene_default 42 0.09 0.5
5 Lucene_default 43 0.09 0.5
5 Lucene_default 44 0.09 0.5
5 Lucene_default 45 0.08 0.5
5 Lucene_default 46 0.1 0.62
5 Lucene_default 47 0.1 0.62
5 Lucene_default 48 0.1 0.62
5 Lucene_default 49 0.1 0.62
5 Lucene_default 50 0.1 0.62
5 Lucene_default 51 0.09 0.62
5 Lucene_default 52 0.09 0.62
5 Lucene_default 53 0.09 0.62
5 Lucene_default 54 0.09 0.62
5 Lucene_default 55 0.09 0.62
5 Lucene_default 56 0.08 0.62
5 Lucene_default 57 0.08 0.62
5 Lucene_default 58 0.08 0.62
5 Lucene_default 59 0.08 0.62
5 Lucene_default 60 0.08 0.62
5 Lucene_default 61 0.08 0.62
5 Lucene_default 62 0.08 0.62
5 Lucene_default 63 0.07 0.62
5 Lucene_default 64 0.07 0.62
5 Lucene_default 65 0.07 0.62
5 Lucene_default 66 0.07 0.62
5 Lucene_default 67 0.07 0.62
5 Lucene_default 68 0.07 0.62
5 Lucene_default 69 0.07 0.62
5 Lucene_default 70 0.07 0.62
5 Lucene_default 71 0.07 0.62
5 Lucene_default 72 0.06 0.62
5 Lucene_default 73 0.06 0.62
5 Lucene_default 74 0.06 0.62
5 Lucene_default 75 0.06 0.62
5 Lucene_default 76 0.06 0.62
5 Lucene_default 77 0.06 0.62
5 Lucene_default 78 0.06 0.62
5 Lucene_default 79 0.06 0.62
5 Lucene_default 80 0.06 0.62
5 Lucene_default 81 0.06 0.62
5 Lucene_default 82 0.06 0.62
5 Lucene_default 83 0.06 0.62
5 Lucene_default 84 0.05 0.62
5 Lucene_default 85 0.05 0.62
5 Lucene_default 86 0.05 0.62
5 Lucene_default 87 0.05 0.62
5 Lucene_default 88 0.05 0.62
5 Lucene_default 89 0.05 0.62
5 Lucene_default 90 0.05 0.62
5 Lucene_default 91 0.05 0.62
5 Lucene_default 92 0.05 0.62
5 Lucene_default 93 0.05 0.62
5 Lucene_default 94 0.05 0.62
5 Lucene_default 95 0.05 0.62
5 Lucene_default 96 0.05 0.62
5 Lucene_default 97 0.05 0.62
5 Lucene_default 98 0.05 0.62
5 Lucene_default 99 0.05 0.62
5 Lucene_default 100 0.05 0.62
6 Lucene_default 1 1 0.33
6 Lucene_default 2 0.5 0.33
6 Lucene_default 3 0.33 0.33
6 Lucene_default 4 0.25 0.33
6 Lucene_default 5 0.2 0.33
6 Lucene_default 6 0.16 0.33
6 Lucene_default 7 0.14 0.33
6 Lucene_default 8 0.12 0.33
6 Lucene_default 9 0.22 0.66
6 Lucene_default 10 0.2 0.66
6 Lucene_default 11 0.18 0.66
6 Lucene_default 12 0.16 0.66
6 Lucene_default 13 0.15 0.66
6 Lucene_default 14 0.14 0.66
6 Lucene_default 15 0.13 0.66
6 Lucene_default 16 0.12 0.66
6 Lucene_default 17 0.11 0.66
6 Lucene_default 18 0.11 0.66
6 Lucene_default 19 0.1 0.66
6 Lucene_default 20 0.1 0.66
6 Lucene_default 21 0.09 0.66
6 Lucene_default 22 0.09 0.66
6 Lucene_default 23 0.08 0.66
6 Lucene_default 24 0.08 0.66
6 Lucene_default 25 0.08 0.66
6 Lucene_default 26 0.07 0.66
6 Lucene_default 27 0.07 0.66
6 Lucene_default 28 0.07 0.66
6 Lucene_default 29 0.06 0.66
6 Lucene_default 30 0.06 0.66
6 Lucene_default 31 0.06 0.66
6 Lucene_default 32 0.06 0.66
6 Lucene_default 33 0.06 0.66
6 Lucene_default 34 0.05 0.66
6 Lucene_default 35 0.05 0.66
6 Lucene_default 36 0.05 0.66
6 Lucene_default 37 0.05 0.66
6 Lucene_default 38 0.07 1
6 Lucene_default 39 0.07 1
6 Lucene_default 40 0.07 1
6 Lucene_default 41 0.07 1
6 Lucene_default 42 0.07 1
6 Lucene_default 43 0.06 1
6 Lucene_default 44 0.06 1
6 Lucene_default 45 0.06 1
6 Lucene_default 46 0.06 1
6 Lucene_default 47 0.06 1
6 Lucene_default 48 0.06 1
6 Lucene_default 49 0.06 1
6 Lucene_default 50 0.06 1
6 Lucene_default 51 0.05 1
6 Lucene_default 52 0.05 1
6 Lucene_default 53 0.05 1
6 Lucene_default 54 0.05 1
6 Lucene_default 55 0.05 1
6 Lucene_default 56 0.05 1
6 Lucene_default 57 0.05 1
6 Lucene_default 58 0.05 1
6 Lucene_default 59 0.05 1
6 Lucene_default 60 0.05 1
6 Lucene_default 61 0.04 1
6 Lucene_default 62 0.04 1
6 Lucene_default 63 0.04 1
6 Lucene_default 64 0.04 1
6 Lucene_default 65 0.04 1
6 Lucene_default 66 0.04 1
6 Lucene_default 67 0.04 1
6 Lucene_default 68 0.04 1
6 Lucene_default 69 0.04 1
6 Lucene_default 70 0.04 1
6 Lucene_default 71 0.04 1
6 Lucene_default 72 0.04 1
6 Lucene_default 73 0.04 1
6 Lucene_default 74 0.04 1
6 Lucene_default 75 0.04 1
6 Lucene_default 76 0.03 1
6 Lucene_default 77 0.03 1
6 Lucene_default 78 0.03 1
6 Lucene_default 79 0.03 1
6 Lucene_default 80 0.03 1
6 Lucene_default 81 0.03 1
6 Lucene_default 82 0.03 1
6 Lucene_default 83 0.03 1
6 Lucene_default 84 0.03 1
6 Lucene_default 85 0.03 1
6 Lucene_default 86 0.03 1
6 Lucene_default 87 0.03 1
6 Lucene_default 88 0.03 1
6 Lucene_default 89 0.03 1
6 Lucene_default 90 0.03 1
6 Lucene_default 91 0.03 1
6 Lucene_default 92 0.03 1
6 Lucene_default 93 0.03 1
6 Lucene_default 94 0.03 1
6 Lucene_default 95 0.03 1
6 Lucene_default 96 0.03 1
6 Lucene_default 97 0.03 1
6 Lucene_default 98 0.03 1
6 Lucene_default 99 0.03 1
6 Lucene_default 100 0.03 1
7 Lucene_default 1 1 0.03
7 Lucene_default 2 1 0.07
7 Lucene_default 3 1 0.1
7 Lucene_default 4 0.75 0.1
7 Lucene_default 5 0.8 0.14
7 Lucene_default 6 0.83 0.17
7 Lucene_default 7 0.71 0.17
7 Lucene_default 8 0.62 0.17
7 Lucene_default 9 0.66 0.21
7 Lucene_default 10 0.7 0.25
7 Lucene_default 11 0.63 0.25
7 Lucene_default 12 0.66 0.28
7 Lucene_default 13 0.61 0.28
7 Lucene_default 14 0.57 0.28
7 Lucene_default 15 0.53 0.28
7 Lucene_default 16 0.5 0.28
7 Lucene_default 17 0.47 0.28
7 Lucene_default 18 0.44 0.28
7 Lucene_default 19 0.42 0.28
7 Lucene_default 20 0.4 0.28
7 Lucene_default 21 0.38 0.28
7 Lucene_default 22 0.36 0.28
7 Lucene_default 23 0.34 0.28
7 Lucene_default 24 0.33 0.28
7 Lucene_default 25 0.32 0.28
7 Lucene_default 26 0.3 0.28
7 Lucene_default 27 0.29 0.28
7 Lucene_default 28 0.28 0.28
7 Lucene_default 29 0.27 0.28
7 Lucene_default 30 0.26 0.28
7 Lucene_default 31 0.25 0.28
7 Lucene_default 32 0.25 0.28
7 Lucene_default 33 0.24 0.28
7 Lucene_default 34 0.23 0.28
7 Lucene_default 35 0.22 0.28
7 Lucene_default 36 0.25 0.32
7 Lucene_default 37 0.24 0.32
7 Lucene_default 38 0.23 0.32
7 Lucene_default 39 0.23 0.32
7 Lucene_default 40 0.22 0.32
7 Lucene_default 41 0.21 0.32
7 Lucene_default 42 0.21 0.32
7 Lucene_default 43 0.2 0.32
7 Lucene_default 44 0.2 0.32
7 Lucene_default 45 0.2 0.32
7 Lucene_default 46 0.19 0.32
7 Lucene_default 47 0.19 0.32
7 Lucene_default 48 0.18 0.32
7 Lucene_default 49 0.18 0.32
7 Lucene_default 50 0.18 0.32
7 Lucene_default 51 0.17 0.32
7 Lucene_default 52 0.17 0.32
7 Lucene_default 53 0.16 0.32
7 Lucene_default 54 0.16 0.32
7 Lucene_default 55 0.18 0.35
7 Lucene_default 56 0.17 0.35
7 Lucene_default 57 0.17 0.35
7 Lucene_default 58 0.17 0.35
7 Lucene_default 59 0.16 0.35
7 Lucene_default 60 0.16 0.35
7 Lucene_default 61 0.16 0.35
7 Lucene_default 62 0.16 0.35
7 Lucene_default 63 0.15 0.35
7 Lucene_default 64 0.15 0.35
7 Lucene_default 65 0.15 0.35
7 Lucene_default 66 0.15 0.35
7 Lucene_default 67 0.14 0.35
7 Lucene_default 68 0.14 0.35
7 Lucene_default 69 0.14 0.35
7 Lucene_default 70 0.14 0.35
7 Lucene_default 71 0.14 0.35
7 Lucene_default 72 0.13 0.35
7 Lucene_default 73 0.13 0.35
7 Lucene_default 74 0.13 0.35
7 Lucene_default 75 0.13 0.35
7 Lucene_default 76 0.13 0.35
7 Lucene_default 77 0.12 0.35
7 Lucene_default 78 0.12 0.35
7 Lucene_default 79 0.12 0.35
7 Lucene_default 80 0.12 0.35
7 Lucene_default 81 0.12 0.35
7 Lucene_default 82 0.12 0.35
7 Lucene_default 83 0.12 0.35
7 Lucene_default 84 0.11 0.35
7 Lucene_default 85 0.11 0.35
7 Lucene_default 86 0.11 0.35
7 Lucene_default 87 0.11 0.35
7 Lucene_default 88 0.11 0.35
7 Lucene_default 89 0.11 0.35
7 Lucene_default 90 0.11 0.35
7 Lucene_default 91 0.1 0.35
7 Lucene_default 92 0.1 0.35
7 Lucene_default 93 0.1 0.35
7 Lucene_default 94 0.1 0.35
7 Lucene_default 95 0.1 0.35
7 Lucene_default 96 0.1 0.35
7 Lucene_default 97 0.1 0.35
7 Lucene_default 98 0.1 0.35
7 Lucene_default 99 0.1 0.35
7 Lucene_default 100 0.1 0.35
8 Lucene_default 1 1 0.33
8 Lucene_default 2 0.5 0.33
8 Lucene_default 3 0.33 0.33
8 Lucene_default 4 0.5 0.66
8 Lucene_default 5 0.4 0.66
8 Lucene_default 6 0.33 0.66
8 Lucene_default 7 0.28 0.66
8 Lucene_default 8 0.25 0.66
8 Lucene_default 9 0.22 0.66
8 Lucene_default 10 0.2 0.66
8 Lucene_default 11 0.18 0.66
8 Lucene_default 12 0.16 0.66
8 Lucene_default 13 0.15 0.66
8 Lucene_default 14 0.14 0.66
8 Lucene_default 15 0.13 0.66
8 Lucene_default 16 0.12 0.66
8 Lucene_default 17 0.11 0.66
8 Lucene_default 18 0.11 0.66
8 Lucene_default 19 0.1 0.66
8 Lucene_default 20 0.1 0.66
8 Lucene_default 21 0.09 0.66
8 Lucene_default 22 0.09 0.66
8 Lucene_default 23 0.08 0.66
8 Lucene_default 24 0.08 0.66
8 Lucene_default 25 0.08 0.66
8 Lucene_default 26 0.07 0.66
8 Lucene_default 27 0.07 0.66
8 Lucene_default 28 0.07 0.66
8 Lucene_default 29 0.06 0.66
8 Lucene_default 30 0.06 0.66
8 Lucene_default 31 0.06 0.66
8 Lucene_default 32 0.06 0.66
8 Lucene_default 33 0.06 0.66
8 Lucene_default 34 0.05 0.66
8 Lucene_default 35 0.05 0.66
8 Lucene_default 36 0.05 0.66
8 Lucene_default 37 0.05 0.66
8 Lucene_default 38 0.05 0.66
8 Lucene_default 39 0.05 0.66
8 Lucene_default 40 0.05 0.66
8 Lucene_default 41 0.04 0.66
8 Lucene_default 42 0.04 0.66
8 Lucene_default 43 0.04 0.66
8 Lucene_default 44 0.04 0.66
8 Lucene_default 45 0.04 0.66
8 Lucene_default 46 0.04 0.66
8 Lucene_default 47 0.04 0.66
8 Lucene_default 48 0.04 0.66
8 Lucene_default 49 0.04 0.66
8 Lucene_default 50 0.04 0.66
8 Lucene_default 51 0.03 0.66
8 Lucene_default 52 0.03 0.66
8 Lucene_default 53 0.03 0.66
8 Lucene_default 54 0.03 0.66
8 Lucene_default 55 0.03 0.66
8 Lucene_default 56 0.03 0.66
8 Lucene_default 57 0.03 0.66
8 Lucene_default 58 0.03 0.66
8 Lucene_default 59 0.03 0.66
